created_at,source,quote
2025-11-15T17:16:57.209930,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once traveled ahead in time just simply to enter the Starship Enterprise, intentionally get captured by the Borg and inseminate of Seven of Nine."
2025-11-15T17:16:57.209939,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has the worlds biggest balls, will has the worlds second largest balls"
2025-11-15T17:16:57.209946,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris will personally come over and baptize your son if you name him Walker or Texas Ranger.
2025-11-15T17:16:57.209954,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has the heart of a child........ HE KEEPS IT IN A SMALL BOX.
2025-11-15T17:16:57.209959,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' bedroom has leather walls.
2025-11-15T17:16:57.209965,https://api.chucknorris.io/jokes/search?query=all,All men are born equal. Chuck Norris was just born more equal than everyone else.
2025-11-15T17:16:57.209971,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was the Fourth Wiseman. He gave Baby Jesus the gift of Beard. Jesus loved it so much the other Wisemen were jealous of his obvious gift favoritism. They then used their combined influence to have Chuck Norris omitted from the Bible. All three later died mysteriously from roundhouse-kick related issues.
2025-11-15T17:16:57.209982,https://api.chucknorris.io/jokes/search?query=all,Hey look! Is that Chuck Norris I see calling you over? (You better hope he doesn't kill ya.)
2025-11-15T17:16:57.209991,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris personally knows every SI swimsuit model. He should -- he banged each one of them.
2025-11-15T17:16:57.209999,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris went on the All-Pussy diet. He gained 6,000 tonnes."
2025-11-15T17:16:57.210005,https://api.chucknorris.io/jokes/search?query=all,Only God is allowed to edit Chuck Norris' Wikipedia page.
2025-11-15T17:16:57.210011,https://api.chucknorris.io/jokes/search?query=all,Colnel Sanders actually died by eleven of Chuck Norris' kicks and punches.
2025-11-15T17:16:57.210017,https://api.chucknorris.io/jokes/search?query=all,"When you're in Texas don't look behind you, all you will see is Chuck Norris' boot impaling your face followed by a bright light."
2025-11-15T17:16:57.210024,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris does ab crunches, his abs actually crunch."
2025-11-15T17:16:57.210031,https://api.chucknorris.io/jokes/search?query=all,"Few people are aware that the entire lead-in of the Iron Butterfly hit ""In-A-Gadda-Da-Vida"" was actually recorded solely by Chuck Norris playing a piccolo."
2025-11-15T17:16:57.210040,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris recently shot a 59 for a round of golf using a hockey stick and a super ball.
2025-11-15T17:16:57.210047,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris really doesn't need the Total Gym to stay in shape and score with women. That just happens naturally.
2025-11-15T17:16:57.210054,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is a better agent than perry the platypus, And all other agents."
2025-11-15T17:16:57.210061,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris enjoys big game deep sea fishing. He generally uses a live moose for bait.
2025-11-15T17:16:57.210067,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris beat Pac-Man without doing anthing.He roundhouse kicked all of the ghosts until they had a pool of blood all over the screen and Chuck Norris commented ""NOTHING STANDS CHUCK NORRIS'S FUCKING WAY!"" That qualifies as doing nothing"
2025-11-15T17:16:57.210076,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is the pricipal of the School Of Hard Knocks. Or as it's officially called, The Charles Norris Xavior's School For Gifted Bastard Offspring Of Lord Norris. It is responsible for all human death in the world."
2025-11-15T17:16:57.210086,https://api.chucknorris.io/jokes/search?query=all,when Chuck Norris do his high frequency voise all the whales in the sea became deaf
2025-11-15T17:16:57.210092,https://api.chucknorris.io/jokes/search?query=all,"Superman has x-ray vision but can't see through lead walls. Chuck Norris can't see through lead walls either, but he can see over & around lead walls because he has periscope vision."
2025-11-15T17:16:57.210445,https://api.chucknorris.io/jokes/search?query=all,"when women r having sex with god they all scream out ""Chuck Norris!!!"""
2025-11-15T17:16:57.210465,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris goes ten-pin bowling, he simply throws the ball straight at the pins, shattering them. He hasn't achieved a perfect game yet, as the building usually collapses before then."
2025-11-15T17:16:57.210474,https://api.chucknorris.io/jokes/search?query=all,Louisville Slugger makes professional baseball bats from kiln dried Chuck Norris turds.
2025-11-15T17:16:57.210480,https://api.chucknorris.io/jokes/search?query=all,Sperm clinics provide Chuck Norris with Shop-Vac and an empty 55 gallon drum for every single donation.
2025-11-15T17:16:57.210486,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has personally hunted down and stuffed a yeti, sasquatch, Bigfoot and a wookie."
2025-11-15T17:16:57.210492,https://api.chucknorris.io/jokes/search?query=all,if you think the super hero's are good like superman Chuck Norris is all of them
2025-11-15T17:16:57.210497,https://api.chucknorris.io/jokes/search?query=all,Anything Chuck Norris types on Microsoft Word is automatically approved by the spell checker.
2025-11-15T17:16:57.210503,https://api.chucknorris.io/jokes/search?query=all,The Dos Equis man is actually a fictional representation of Chuck Norris' feminine side.
2025-11-15T17:16:57.210508,https://api.chucknorris.io/jokes/search?query=all,What do you call a woman who hasn't slept with Chuck Norris? A Lesbian.
2025-11-15T17:16:57.210514,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris isn't a cannibal, because he is actually a superior species. So next time he devours a family member, don't be upset, just remember this is just the beautiful cycle of nature."
2025-11-15T17:16:57.210521,https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris points a gun at you you're actually safer
2025-11-15T17:16:57.210530,https://api.chucknorris.io/jokes/search?query=all,"The children's song 'Knick-Knack-Paddy-Whack' is factually based on an incident that occured on Chuck Norris' 70th birthday in which he beat the hell out of 15 UFC fighters in a rice paddy using only his thumb, a shoe and a small porcelain figurine. Following this incident he then rolled on home and fed his dog a bone."
2025-11-15T17:16:57.210541,https://api.chucknorris.io/jokes/search?query=all,It used to be called goodminton before Chuck Norris tried it.
2025-11-15T17:16:57.210546,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris killed all the dinosaurs and burried the corpses.
2025-11-15T17:16:57.210551,https://api.chucknorris.io/jokes/search?query=all,Peanut Butter has a Chuck Norris allergy...
2025-11-15T17:16:57.210556,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris doesn't chew gum balls. He chews bawling balls.
2025-11-15T17:16:57.210562,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris likes to keep his lawn growing tall and thick so that whenever he has unwanted visitors, he can slip out of his house unnoticed and stalk them like prey. He then jumps toward them like a magnificent lion of the African plains and delivers a fatal roundhouse kick to their face."
2025-11-15T17:16:57.210572,https://api.chucknorris.io/jokes/search?query=all,"Because of their resemblance to volleyballs, Chuck Norris had the brandname 'Wilson' tattooed on both his testicles. Then, on a whim, he tracked down Tom Hanks and threw him through a plate glass window."
2025-11-15T17:16:57.210580,https://api.chucknorris.io/jokes/search?query=all,"Larry the Cable Guy was a nuclear science physics professor at MIT for only 3 seconds more after he called Chuck Norris' mother a ""slutty beatch of a crack whore""."
2025-11-15T17:16:57.210587,https://api.chucknorris.io/jokes/search?query=all,"The Terminator movies were written specifically with Chuck Norris in mind for the title role, and was originally called the Walkernator. The only differences were that the T-800 would always wear a cowboy hat and smoke cigars."
2025-11-15T17:16:57.210596,https://api.chucknorris.io/jokes/search?query=all,"Following every bowl of horse hair & ballbearing bisque, Chuck Norris drinks a quart of Liquid Plummer to aid in digestion."
2025-11-15T17:16:57.210602,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' tongue is actually a proboscis.
2025-11-15T17:16:57.210607,https://api.chucknorris.io/jokes/search?query=all,"Chaoticians are going to rename the so-called 'butterfly effect' as the 'Norris effect'- whenever Chuck Norris goes bezerk and destroys a city, another city on the other side of the world blows up also."
2025-11-15T17:16:57.210616,https://api.chucknorris.io/jokes/search?query=all,"I pledge allegiance to the flag of the United States of America. And to the Republic for which it stands, one nation under Chuck Norris, indivisible with liberty and roundhouse kicks for all."
2025-11-15T17:16:57.210623,https://api.chucknorris.io/jokes/search?query=all,"Fun Fact: The moment Chuck Norris was pulled from his mother's womb all the doctors and nurses in the hospital began to sing ""O' Fortuna"" in its entirety. There is still no scientific explanation as to how this happened."
2025-11-15T17:16:57.210635,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris calls you, you have two options: either yes, or yes. Choose one if you want to live ..."
2025-11-15T17:16:57.210645,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris plays a game, every minute is potentially ""Sudden Death"" for his opponents...including cards and board games."
2025-11-15T17:16:57.210652,https://api.chucknorris.io/jokes/search?query=all,"Ah hem. Im sorry by If Chuck Norris is a zombie, your screwed, i mean, WE'RE ALL SCREWED DAMMIT! RUN FOR YOUR LIVES!"
2025-11-15T17:16:57.210659,https://api.chucknorris.io/jokes/search?query=all,"If a Domino's driver is late delivering your pizza, the pizza is free of charge. If a Domino's driver is late with Chuck Norris' pizza, that driver immediately loses his life. (And all future pizzas Chuck orders are free of charge)"
2025-11-15T17:16:57.210667,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has decided the value of Pi shall be 1, henceforth."
2025-11-15T17:16:57.210672,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris holds all the real-world cheat codes. Yeah, even the zombie one."
2025-11-15T17:16:57.210678,https://api.chucknorris.io/jokes/search?query=all,"When Gotham City needs help, they call on Batman. When Batman needs help, he calls on Chuck Norris."
2025-11-15T17:16:57.210685,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris requires all women with false teeth to remove them and replace them with Brillo Pads before giving him a blow job.
2025-11-15T17:16:57.210691,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris officially pimped Xzibit.
2025-11-15T17:16:57.210697,https://api.chucknorris.io/jokes/search?query=all,"The Christmas Tree of Chuck Norris is/has/was: 100 meters tall. 103856 ornaments. 262 stars. 2847687949295 lights. too many presents under it to count. painted with 38583 colors, 683 being shades of green."
2025-11-15T17:16:57.210705,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was Maria Shriver's rebound guy. And he was totally cool with it.
2025-11-15T17:16:57.210711,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris actually has no beard. It's rust from his iron jaw
2025-11-15T17:16:57.210717,https://api.chucknorris.io/jokes/search?query=all,During WWII Chuck Norris was drafted into the Army. He mercilessly roundhouse kicked everyone to death including Ally soldiers. Their resting place is now known as Arlington Cemetery.
2025-11-15T17:16:57.210725,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is the only person who can literally become a human cannonball.
2025-11-15T17:16:57.210731,https://api.chucknorris.io/jokes/search?query=all,"""Iron Man"" was originally going to be called ""Chuck Norris: The Movie,"" but everyone who knew about it got roundhouse kicked. Afterwords, Chuck Norris hired Robert Downey Jr. and had the movie called ""Iron Man"""
2025-11-15T17:16:57.210758,https://api.chucknorris.io/jokes/search?query=all,Cocaine is really just Chuck Norris's dandruff
2025-11-15T17:16:57.210765,https://api.chucknorris.io/jokes/search?query=all,Michele Bachmann's face needed pastic surgery again after she called Chuck Norris' mother a social succubus for recieving social security payments that her husband & she paid into for 50 years.
2025-11-15T17:16:57.210774,https://api.chucknorris.io/jokes/search?query=all,"When you're Chuck Norris, all the sperms that didn't make it... MAKE it."
2025-11-15T17:16:57.210780,https://api.chucknorris.io/jokes/search?query=all,It all started when Chuck Norris invented the wheel.
2025-11-15T17:16:57.210785,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was the fourth wise man, who gave baby Jesus the gift of beard, which he carried with him until he died. The other three wise men were enraged by the preference that Jesus showed to Chuck's gift, and arranged to have him written out of the bible. All three died soon after of mysterious roundhouse-kick related injuries."
2025-11-15T17:16:57.210797,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris calls his left and right fists ""Great Vengeance"" and ""Furious Anger"""
2025-11-15T17:16:57.210803,https://api.chucknorris.io/jokes/search?query=all,Death only exists because Chuck Norris allows him to live.
2025-11-15T17:16:57.210808,https://api.chucknorris.io/jokes/search?query=all,"If you receive an invitation from Chuck Norris to attend a Texas Tea Party rally, it is actually his secret code for you to come over for a fun filled evening of jello shooters, beer pong & strip poker."
2025-11-15T17:16:57.210816,https://api.chucknorris.io/jokes/search?query=all,The apple never falls far from the tree. Keep this in mind when talking to a bearded child claiming to be one of Chuck Norris' spawn.
2025-11-15T17:16:57.210823,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once abandoned one of his kids when it was discovered he was allergic to the family dinosaur!
2025-11-15T17:16:57.210829,https://api.chucknorris.io/jokes/search?query=all,The rain in Spain falls mainly where Chuck Norris tells it to.
2025-11-15T17:16:57.210835,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can roundhouse kick you in the balls, face, and back of the head at the same time."
2025-11-15T17:16:57.210841,https://api.chucknorris.io/jokes/search?query=all,Wheaties are actually flash dried Chuck Norris boogers.
2025-11-15T17:16:57.210846,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can hit you so hard that he can actually alter your DNA. Decades from now your descendants will occasionally clutch their heads and yell, ""What the hell was that?"""
2025-11-15T17:16:57.210856,https://api.chucknorris.io/jokes/search?query=all,when the U.S. invaded Iraq looking for weapons of mass destruction all they found... was Chuck Norris
2025-11-15T17:16:57.210864,https://api.chucknorris.io/jokes/search?query=all,"The Colosseum is the last remaining Chuck Norris memorabilia on earth (apart from the earth itself). It was actually his first shit pot. When he grow up and left it, crowds of people started coming in just to view his shit and soon, kings, soldiers, gladiators and animals started fighting for it."
2025-11-15T17:16:57.210875,https://api.chucknorris.io/jokes/search?query=all,If queers had any balls they'd be real men like Chuck Norris.
2025-11-15T17:16:57.210881,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can literally HIT Puberty
2025-11-15T17:16:57.210885,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris roundhouse kicked a man in a wheelchair in the ground people dug that fossil up it is now a handicap parking sign but really it is a warning that Chuck is coming
2025-11-15T17:16:57.210893,https://api.chucknorris.io/jokes/search?query=all,all insect killing sprays are made out of Chuck Norris fart
2025-11-15T17:16:57.210899,https://api.chucknorris.io/jokes/search?query=all,"The Dynamic Duo was originally called Chuck Norris and Batman. When Chuck Norris got bored and retired, Batman got promoted and added Robin to the team."
2025-11-15T17:16:57.210906,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is better than Ash Ketchum because Ash didn't catch all the Pokemon yet.
2025-11-15T17:16:57.210912,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris lived in Jamaica in the early 70's, he killed literally hundreds of people with his chucklocks alone."
2025-11-15T17:16:57.210919,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was originally going to be in Kombat Pack 2 for Mortal Kombat X. They cancelled him because 1 roundhouse kick kills the opponent instantly. FATALITY!
2025-11-15T17:16:57.210926,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris could call the National Organization for Women ""a bunch of fucked-up cunts"" and still win their Feminist of the Year award."
2025-11-15T17:16:57.210934,https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris says ""Lets have fun!"", he actually wants to roundhouse kick you to space."
2025-11-15T17:16:57.210939,https://api.chucknorris.io/jokes/search?query=all,Miley Cyrus calls Chuck Norris daddy.
2025-11-15T17:16:57.210944,https://api.chucknorris.io/jokes/search?query=all,"When nine hundred number operators get lonely at night, they call Chuck Norris."
2025-11-15T17:16:57.210950,https://api.chucknorris.io/jokes/search?query=all,"What is black, white and red all over? Chuck Norris roundhose kicked an actor in a black and white old movie."
2025-11-15T17:16:57.210956,https://api.chucknorris.io/jokes/search?query=all,"Someone once said, ""Chuck Norris doesn't look so tough"". All that is left of that person is an ass with a boot up it."
2025-11-15T17:16:57.210963,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once kicked a giraffes face to a snake. Now to this day the snake was called: ""Brontosaurus."""
2025-11-15T17:16:57.210969,https://api.chucknorris.io/jokes/search?query=all,"Sinkholes are not caused by water under the earth, they are results of someone questioning Chuck Norris' volleyball spiking ability."
2025-11-15T17:16:57.210976,https://api.chucknorris.io/jokes/search?query=all,"There is a new Chuck Norris Visa Credit Card available. If you accrue enough Chuck Norris award points, he will personally punch the person of your choice in the face."
2025-11-15T17:16:57.210983,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris literally whipped all of the U.S. Marines into shape while the U.S. Air Force was having thier mid-morning brunch and crochet lessons.
2025-11-15T17:16:57.210990,https://api.chucknorris.io/jokes/search?query=all,A grizzly bear shattered all its teeth when it bit Chuck Norris in the ass. A merciful Chuck Norris then lovingless fed the toothless grizzly 3 gallons of prueed salmon before ripping its gallbladder out through its asshole.
2025-11-15T17:16:57.210999,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris rolled into a small Amish community in his Cadillac, and promptly introduced them to the pleasures of binge drinking, gambling, casual violence, sodomy, satanic death metal, porn and KFC."
2025-11-15T17:16:57.211007,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can literally kill time.
2025-11-15T17:16:57.211012,https://api.chucknorris.io/jokes/search?query=all,"The jokes are slacking, pick up the paste guys, or Chuck Norris will Virtually Roundhouse your asses!!"
2025-11-15T17:16:57.211018,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is a member of the Hall of Fame in 19 different sports.
2025-11-15T17:16:57.211023,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once saw Spiderman on a wall so he folded up a newspaper and swatted him.
2025-11-15T17:16:57.211029,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can swallow his tongue, reel out two feet of toilet paper and wipe his own ass with it."
2025-11-15T17:16:57.211035,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris, Arnold Swarzenegger and Sylvester Stallone were going to swim across the Atlantic. Arnold swam a mile, then gave up. Stallone swam two miles, then gave up. Chuck swam day and night for weeks. When he was a hundred yards away from the coast of Europe he said; ""I'm bored"" and turned around and swam back home."
2025-11-15T17:16:57.211049,https://api.chucknorris.io/jokes/search?query=all,The U.S. Constitution's ban on cruel and unusual punishment specifically exempts Chuck Norris.
2025-11-15T17:16:57.211056,https://api.chucknorris.io/jokes/search?query=all,"According to Forrest Gump: ""Life is not like a box of chocolates. Life is actually not pissing off Chuck Norris. And that's all I have to say about that!"""
2025-11-15T17:16:57.211065,https://api.chucknorris.io/jokes/search?query=all,"It's a little known fact that Chuck Norris's cat had a part in Harry Potter. To conceal her identity they called her "" Mrs Norris""."
2025-11-15T17:16:57.211074,https://api.chucknorris.io/jokes/search?query=all,"What Chuck Norris calls a ""chaser"" is what you and I call ""cobra venom""."
2025-11-15T17:16:57.211079,https://api.chucknorris.io/jokes/search?query=all,Ghosts are actually caused by Chuck Norris killing people faster than Grim Reaper can process them.
2025-11-15T17:16:57.211085,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris put 5 of his good friends in the hospital, after they challenged him to a pillow fight."
2025-11-15T17:16:57.211091,https://api.chucknorris.io/jokes/search?query=all,Michael Jordan was recently asked who he thought was the greatest basketball player in the world. His answer? Chuck Norris.
2025-11-15T17:16:57.211098,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally cast to play the Terminator. However, the directors realized that if Chuck Norris was the Terminator, there would be no human resistence."
2025-11-15T17:16:57.211105,https://api.chucknorris.io/jokes/search?query=all,The US did not boycot the 1980 Summer Olympics. Chuck Norris was the only US qualifier for every event. He decided not to compete because there was no challenge.
2025-11-15T17:16:57.211113,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can bend irony into balloon-animal shapes.
2025-11-15T17:16:57.211118,https://api.chucknorris.io/jokes/search?query=all,The world is actually a long action movie franchise and we're all just background characters in Chuck Norris' story.
2025-11-15T17:16:57.211124,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris keeps all the nuclear launch codes pinned to his fridge.
2025-11-15T17:16:57.211130,https://api.chucknorris.io/jokes/search?query=all,"Every once in awhile Chuck Norris goes on vacation to asia or the Middle-East. While there he usually gets into a bar-fight. Afterwards, this is remembered as a ""war"""
2025-11-15T17:16:57.211137,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris went for a stroll in the jungle and was ambushed by a very hungry tiger. The attack was brutal, merciless and clinical. The tiger just doesn't have a ghost of chance at all. That is how Chuck Norris got the tiger rug in his living room."
2025-11-15T17:16:57.211146,https://api.chucknorris.io/jokes/search?query=all,"The Chicago Cubs are the worst team in baseball history. The only reason Cub fans still exist is because they are the only group of losers that Chuck Norris, uncharacteristically, has displayed any mercy for."
2025-11-15T17:16:57.211154,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can complete the Kama Sutra in a weekend in his log cabin with nothing but a bottle of whiskey, a bag of salt and vinegar potato chips and a small hijacked busload of cheerleaders."
2025-11-15T17:16:57.211162,https://api.chucknorris.io/jokes/search?query=all,Miley Cyrus was inspired to do Wrecking Ball after actually swinging on one of Chuck Norris's balls.
2025-11-15T17:16:57.211169,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' penis is usually equipped with a bayonet.
2025-11-15T17:16:57.211175,https://api.chucknorris.io/jokes/search?query=all,Little known fact: Chuck Norris actually owns more gold chains than Mr T. It's just that he hangs them off of his penis instead.
2025-11-15T17:16:57.211181,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris frequently gets challenged to compare penis sizes with smartasses. Chuck always simply pulls out enough to win.
2025-11-15T17:16:57.211188,https://api.chucknorris.io/jokes/search?query=all,"The great wall of china was made as a stand for Chuck Norris's penis as Chuck Norris couldn't hold it up him self. Just kidding, he just wasn't bothered. And he HAS been alive that long."
2025-11-15T17:16:57.211195,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' penis is large enough to pass a kidney stone as big as a bowling ball.
2025-11-15T17:16:57.211202,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' penis is so massive that kids lose baseballs and frisbees on it
2025-11-15T17:16:57.211208,https://api.chucknorris.io/jokes/search?query=all,"The first pump shotgun was Actually the worlds largest shotgun because it is Chuck Norris's Penis, it destroyed Hiroshima and Nagasaki when he was getting a hand job from a hot girl."
2025-11-15T17:16:57.211215,https://api.chucknorris.io/jokes/search?query=all,A life-sized 24-carat gold sculpture of Chuck Norris' penis was in the briefcase in Pulp Fiction. Tarantino removed the scene at the end when Uma Thurman finally receives it.
2025-11-15T17:16:57.211222,https://api.chucknorris.io/jokes/search?query=all,"The eye of Chuck Norris' penis is all seeing, all knowing."
2025-11-15T17:16:57.211227,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once had Sex with a whale. Not because he's a sick fuck or anything, it's just the only vagina in the world that can comfortably hold his Penis. The Same whale actually gave birth, and Chuck Norris named his whale son after himself... Moby Dick."
2025-11-15T17:16:57.211236,https://api.chucknorris.io/jokes/search?query=all,"Alf is actually Chuck Norris' detachable walking, talking cat eating penis."
2025-11-15T17:16:57.211242,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has been meaning to get a penis reduction for years now, but his pride won't allow him to accept the countless invitations from limping, bow-legged women to pay for the procedure."
2025-11-15T17:16:57.211249,https://api.chucknorris.io/jokes/search?query=all,"Good Will Hunting was originally going to be called Good Chuck Norris. However, after producers watched the test footage (shot by Norris himself), they realized the constant graphic violence and extended hardcore sex scenes were too much for a mainstream audience, so, they decided to get a bunch of pussies to make a movie for wimps instead."
2025-11-15T17:16:57.211260,https://api.chucknorris.io/jokes/search?query=all,"Last year Chuck Norris went to Cannes Film Festival. On seeing him, a huge crowd of fans gathered, chanting ""au-to-graph! au-to-graph!"" in unison. Not to disappoint his ardent fans, he delivered a lightning fast roundhouse kick to the nearest fan, dropping him dead instantly. Chuck Norris beamed. The terrified fans changed their chant to ""NO autograph! NO autograph! NO autograph!"". Chuck Norris gave all of them his autograph anyway. Later in the evening he had sex with Gisele Bundchen."
2025-11-15T17:16:57.211274,https://api.chucknorris.io/jokes/search?query=all,"Football was invented when Chuck Norris kicked a pig 100 yards and caught it before it hit the ground , knocking down 11large men in the process . Then he had sex with eight girls in short skirts with large pom-poms ."
2025-11-15T17:16:57.211284,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris if you read thi s please let me suck your balls to show you how gay I am
2025-11-15T17:16:57.211305,https://api.chucknorris.io/jokes/search?query=all,"When Barack Obama said ""Yes we can,"" he actually was referring to Chuck Norris"
2025-11-15T17:16:57.211312,https://api.chucknorris.io/jokes/search?query=all,Side effects to Chuck Norris sex: vagina set on fire; putting out fire with own orgasm; euphoric sobbing; broken bones; end of the Mayan Long Count Calendar; cops show up complaining about the screaming; dead cops; face shines with ethereal glory; Jeff Gordon's gay; curtain of the temple is rent in twain; all colors in the visible spectrum turn black.
2025-11-15T17:16:57.211326,https://api.chucknorris.io/jokes/search?query=all,"Justin Bieber, God and Chuck Norris are all on a tall building. Underneath is a very busy road. They all pull their trousers down to measure their dick size. Bieber had no dick, so he fell off. Norris started swinging, so God asked why. He replied ""I am dodging traffic""."
2025-11-15T17:16:57.211335,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is responsible for China's over-population. He hosted a Karate tournament in Beijing and all women within 1,000 miles became pregnant instantly."
2025-11-15T17:16:57.211343,https://api.chucknorris.io/jokes/search?query=all,"Scientists created Arnold Schwarzenegger, Sly Stallone, Jean-Claude Van Damme, Vin Diesel, and Hulk Hogan by using urine samples from a toilet Chuck Norris once pissed in."
2025-11-15T17:16:57.211350,https://api.chucknorris.io/jokes/search?query=all,"Moundy MC, Mr Johnson, and Chuck Norris all enjoy anal sex."
2025-11-15T17:16:57.211355,https://api.chucknorris.io/jokes/search?query=all,An impression of Chuck Norris' asshole on any signed document is considered to be legally certified in all 50 states and 7 Asian countries.
2025-11-15T17:16:57.211362,https://api.chucknorris.io/jokes/search?query=all,"When asked about who should be the next pope, Chuck Norris reportedly said 'he could be some asshole from Buenos Aires for all I fucking care'."
2025-11-15T17:16:57.211368,https://api.chucknorris.io/jokes/search?query=all,"The next time you witness Chuck Norris brutally punching some asshole repeatedly in the face, if you look closely you will see little translucent '+50' numbers floating away."
2025-11-15T17:16:57.211375,https://api.chucknorris.io/jokes/search?query=all,"On his first day at boot camp, young Chuck Norris was told by the drill sergeant to 'drop and give me twenty'. Naturally, Chuck roundhouse-kicked the asshole into the next state and was promoted to general later that day."
2025-11-15T17:16:57.211384,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris recently attended a Black Panther and KKK rally at the South Carolina state house. Authorities found no survivors.
2025-11-15T17:16:57.211390,https://api.chucknorris.io/jokes/search?query=all,"Eminem Sings about a Tornado meeting a Volcano, However we all know this is what happened when Chuck Norris created god."
2025-11-15T17:16:57.211396,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went on deal or no deal... the banker offered him 100 billion when he got all the top numbers on his fisrt round. he then raised it by 10 times when Chuck Norris said no.... the banker was then killed by picking up the rong phone
2025-11-15T17:16:57.211405,https://api.chucknorris.io/jokes/search?query=all,"Did you ever think at random ""hey I feel like I already been through this in past"" where you actually haven't? It's just Chuck Norris rewinding life so he can watch it again."
2025-11-15T17:16:57.211412,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is a fat and lonely man who has bum sex with his 10 year old son, I know this because I am Chuck Norris son ""dad get that small dick out of there"""
2025-11-15T17:16:57.211419,https://api.chucknorris.io/jokes/search?query=all,"when Chuck Norris played foot ball in high school, the coach new better than to say bring the house, cause he new that Chuck Norris would bring the house the garage and the family car, and then throw it at the quarter back."
2025-11-15T17:16:57.211427,https://api.chucknorris.io/jokes/search?query=all,You know when you have that feeling that you've seen all of this before....... That's just your life flashing before your eyes after Chuck Norris roundhouse kicked you in the face.
2025-11-15T17:16:57.211434,https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris stares at you your balls drop to the ground
