source,quote
https://api.chucknorris.io/jokes/search?query=all,"Step 1: Have this Pokemon team: Slowking, Bibarel, Sawk, Throh, Conkeldurr, and your starter. Make sure all 6, besides the starter, are male and are nicknamed Chuck Norris. Step 2: Use this team in every Pokemon battle. You will always win with it."
https://api.chucknorris.io/jokes/search?query=all,A guy challenged Chuck Norris to a knife fight so Chuck used what he had on hand and stabbed the guy to death with a toothpick.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris remembers 9-11. He bows to the real American heroes on this day. And to America. And most importantly the families of all the fallen on that day 10 years ago. And to all the US servicemen & women who fell and to those who have served and those that continue to serve. And so do I!!!
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris drinks carrots by themselves in a way I will not tell you. All that I will say is that he sometimes drinks carrot juice instead.
https://api.chucknorris.io/jokes/search?query=all,She-Hulk breaks the fourth wall and talk to the audience. Chuck Norris can break the fifth wall and the audience talks to him.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once heard Vin Diesel was tougher than he was. Enraged Chuck began a cross country jog from Texas to California and confronted Vin. It is not known exactly what happened but Immeidately following the confrontation Vin appeared in the movie the ""Pacifier"", working for free. Vin has not appeared in any movies since but is scheduled to be a guest on the critically acclaimed sitcom ""Days of our Lives""."
https://api.chucknorris.io/jokes/search?query=all,"""Everybody Hates Chris"" was originally called ""Chuck Norris Hates Chris"" but Chris Rock didn't want to make a series just about how he survive Chuck Norris round house kicking him EVERYDAY"
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris usually has broken all ten commandments before his morning steak and whiskey.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris knew Palpatine was a Sith Lord all along.
https://api.chucknorris.io/jokes/search?query=all,El Nino used to be called Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once used a pool cue to hit a baseball out of Dodger Stadium. The ball was last seen flying over Iceland.
https://api.chucknorris.io/jokes/search?query=all,The original title for Alien vs Predator used to be called Alien vs Chuck Norris. But no one wanted to pay $7.50 for a 10 second movie
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once traveled with the Ringling Bros and Barnum & Bailey Circus as the flaming chainsaw swallower.
https://api.chucknorris.io/jokes/search?query=all,The atomic bomb is actually made of a contained Chuck Norris fart.
https://api.chucknorris.io/jokes/search?query=all,Lego was invented when a Chuck Norris action figure smashed all the other toys to pieces.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has such a high sperm count that women have to chew before they swallow. That is if they dont drowned.
https://api.chucknorris.io/jokes/search?query=all,Women are magnetically drawn to Chuck Norris' wang. It's actually caused a number of horrible injuries.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can blow up a balloon with both of his lips tied behind his back.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' toilet is actually Henry VIII's throne with a shotgun hole in the seat.
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris walks through dark alleys, muggers give Chuck THEIR wallets."
https://api.chucknorris.io/jokes/search?query=all,Stephen Hawking doesn't really have Lou Gehrig's Disease. He's been confined to his chair after angering Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Contrary to popular belief, the first Thanksgiving was actually celebrated in 34,587 B.C. after an ancestor of Chuck Norris stabbed to death a Teradactyl that was attacking Fred Flintstone."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once farted 5 times while in the check-out line at a Bass Pro Shop. Three Bass Pro Shop employees were immediately hospitalized after accusing Chuck Norris of attempting to steal a duck call and some stink bait.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't just bend space-time, he can turn it into a goddamn balloon animal."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris attended last year's Nobel Prize ceremony wearing an all-white snakeskin pimp suit with matching widebrim hat and feather.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris originally appeared in the ""Street Fighter II"" video game, but was removed by Beta Testers because every button caused him to do a roundhouse kick. When asked bout this ""glitch,"" Norris replied, ""That's no glitch."""
https://api.chucknorris.io/jokes/search?query=all,"As an incredible fusion drummer/percussionist, Chuck Norris is all about shoving that groove so deep in the pocket it hits your ball sack with extreme prejudice."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris never has a plan ""B'. He never has a fucking plan 'A' either - all he needs is plan 'C' for Chuck."
https://api.chucknorris.io/jokes/search?query=all,"Batman, Spiderman, and Superman were at a wall when Chuck Norris walked up. ""We Super Heroes can climb, scale, or use X-ray vision to see through this wall. What can you do Chuck Norris?"" Chuck Norris turned and looked at the Wall which then let out a horrific scream, ""Oh Hell NO! I am out of here!"""
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris challenged Steven Seagal to a ponytail contest. Seagal backed down immediately.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris always give more bang for your buck. In other words, he will roundhouse kick you in the face, then take your wallet."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris bought a machine gun. Then he went home and pointed it straight up in the air, pulled the trigger, and, due to sheer awesomeness, it shot holes in the atmosphere. Scientists believe these to be in the ozone layer while others say they are the holes found in cheese. Its really the stars."
https://api.chucknorris.io/jokes/search?query=all,The Marquis de Sade invented wrought iron testicle clamps. Chuck Norris univented them which is why you've never heard of them before. Chuck Norris prefers to destroy your balls with a roundhouse kick.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can end the recession with one phone call.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is an unlockable Character on the new MK9.To unlock:beat game on hardest difficulty by only using roundhouse kicks, fatality all characters with roundhouse kick.when he shows up for the fight hold the run button hoping you can outrun him."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is rolling out his own brand of breakfast cereal in June called Capt'n Chuck's Punch n Crunch.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris now knows all the words to ever exist However, he only recently started learning ""mercy"" in every language."
https://api.chucknorris.io/jokes/search?query=all,"Einstein: You see, Chuck Norris is a kind of a very, very long cat. You pull his tail in New York and his fists fly in Los Angeles. Do you understand this? Great warriors all operate exactly the same way: you make eye contact here, you receive pain there. The only difference is, there is no cat."
https://api.chucknorris.io/jokes/search?query=all,"The film Hellbound is actually a documentary. Satan has, in fact, been dead since 1994, when Chuck Norris roundhouse kicked him."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was once paralyzed by the pressure of his awesomeness. He then roundhouse kicked his awesomeness to Mars, where it eradicated all life, he then made more awesome."
https://api.chucknorris.io/jokes/search?query=all,"If you pray for Chuck Norris to die, Chuck Norris will immediately find and kill you, which means you actually prayed for Chuck Norris to kill you, because Chuck Norris will live forever."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once punched through a titanium wall so fast his arm caught fire.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris wanted to fight someone and wanted a challege, so he cloned himself. The resulting fight is now known as the big bang. Chuck Norris won."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris goes in for a physical, the doctor is too afraid to get close enough for an examination, so he.examines from afar, grading him on his overall physical appearence, which of course, is always perfect."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris only keeps in touch with his first nine dozen kids - all the others around the world get a quarterly newsletter
https://api.chucknorris.io/jokes/search?query=all,All of Chuck Norris' genes are Levi's.
https://api.chucknorris.io/jokes/search?query=all,You can call Chuck Noriss' phone with no caller ID.. But Chuck Norris can & WILL call you right back!
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris rips you a new one, it is actually anatomically superior to your old one. You must thank Lord Norris."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris usually showers by buying several dozen puppies and kittens, then starting up his wood chipper."
https://api.chucknorris.io/jokes/search?query=all,"In an average day, Chuck Norris: kills 74 and a half people sleeps with 120 women eats two large automobiles saves the world thrice, and decimates a small city."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can dribble a bowling ball.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was in a Jack Ryan movie. He was The Sum of All Fears.
https://api.chucknorris.io/jokes/search?query=all,"UFC actually stands for ""Ultimate Fatality by Chuck"". To prove this, Chuck Norris challenged the UFC champion. When Chuck entered the cage, the UFC champ pummeled himself to death."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris wears alligator boots. He just slips his feet into real live alligators when he does.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris invented a new language called Roundhouse Chuckanese
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris roasts marshmallows by holding them near his groin for less than 30 seconds.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris visited this website before. But he didn't submit a fact, he looked all 8616 facts. That includes this fact."
https://api.chucknorris.io/jokes/search?query=all,"If you see Chuck Norris screwing your mother, DO NOT APPROACH HIM. Just ignore all of the epic music playing, the explosions and the birds trying to fly in the window, and prepare a grave for her."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once skydived from the ionosphere. Why? Because he would be the only gold medalist to survive that kind of a fall.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has slept with Carmen Sandiego. She has now fallen for him and stalks him.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris brutally beat the shit out of the rock band Buckcherry, because of their stupid name. He hates when people re-arrange the letters of his sacred name. Wait - oh shit."
https://api.chucknorris.io/jokes/search?query=all,Viagra is actually made entirely of crushed-up publicity stills of Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has a wallet made of face.
https://api.chucknorris.io/jokes/search?query=all,"China was once bordering the United States, until Chuck Norris roundhouse kicked it all the way through the Earth."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris used to throw shoes at Dubya all the time.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris won the PBA Championship Rodeo Bull Riding contest by riding Snort, a 6,450 lb Brahma Bull for 4 hrs 27 minutes when Snort finally collapsed. 9 months later, Snort had a calf."
https://api.chucknorris.io/jokes/search?query=all,"To prove his mental strenght Chuck Norris listened to Metallica/Lou Reed-collaboration ""Lulu"" on repeat for a whole day."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can nail a hammer into a wall.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is really just a manifestation of Pennywise The Clown's fear.
https://api.chucknorris.io/jokes/search?query=all,We all need somebody to lean on. Except for CHuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once played a Generation V Pokemon game and caught a Raichu. The Raichu is now defiant enough to knock out an Excadrill with Bolt Strike. How is this defiant? Excadrill's types are Ground [has immunity to Electric-type moves] and Steel [has resistance to Electric-type moves], Raichu normally cannot learn Bolt Strike, and Raichu don't normally appear in Pokemon Black and White in the first place!"
https://api.chucknorris.io/jokes/search?query=all,"When Bruce Lee did the fighting scene with Chuck Norris, he had to take 500 million gallons of tranquilizer injected in his body just so Bruce Lee could even land a punch on him. He had to use all the tranquilizer in the world to feel those punches. Seriously!"
https://api.chucknorris.io/jokes/search?query=all,All individuals that have remarkably survived a Chuck Norris attack suffer what in medical terms is called 'optical rectumitis'. That being having their assholes kicked out through their eyesockets
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris created ""INCEPTION"" to allow people to believe that they had a fighting chance. That is why Bruce Lee never beat Chuck Norris In ""Way of The Dragon"""
https://api.chucknorris.io/jokes/search?query=all,"With Chuck Norris, fear calls 911."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't drive, because all roads lead to Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' scrotum has calluses.
https://api.chucknorris.io/jokes/search?query=all,You know why alien space ships are called Unidentified Flying Objects? The aliens don't want Chuck Norris to identify them.
https://api.chucknorris.io/jokes/search?query=all,"One night Ice Cube and Snoop Dog saw Chuck Norris walking the streets of Compton, so they ""anonymously"" called the police."
https://api.chucknorris.io/jokes/search?query=all,The term absolute zero refers to the number of people who will survive if Chuck Norris decides to go on an all-out killing rampage.
https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris Sleeps his nightmares become reality for all the world to see. Fortunately he never sleeps....ever.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris drinks Mexican water by the gallon.
https://api.chucknorris.io/jokes/search?query=all,"In ""Wanted Dead Or Alive"", the lyric ""I've seen a million faces, and rocked them all"" is dedicated to Chuck Norris. Of course, the word 'rocked' is an euphemism for 'roundhose-kicked'."
https://api.chucknorris.io/jokes/search?query=all,Rambo has a Chuck Norris poster on his wall.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris challenged a staring contest with Weegee then Weegee turned into Chuck Norris
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris Installed linux in his sand watch
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is all five Beatles.
https://api.chucknorris.io/jokes/search?query=all,There are no crying scenes of Chuck Norris in any of his movies? That's strictly because Chuck Norris never allows stunt doubles for any of his scenes.
https://api.chucknorris.io/jokes/search?query=all,"A big truck driver challenged Chuck Norris to a fight. Chuck asked him ""paper or plastic""? The guy asked ""what the hell does that mean""? Chuck said ""thats the type of bag you're gonna carry your teeth home in""."
https://api.chucknorris.io/jokes/search?query=all,Stop signs are actually warnings that Chuck Norris is passing by.
https://api.chucknorris.io/jokes/search?query=all,"Did you know if you watch the editors cut of Wizard of Oz, theres and alternate ending where Chuck Norris round house kicks Dorothys house back to Kansas... it shortened the movie drastically and the director decided not to use it... true story."
https://api.chucknorris.io/jokes/search?query=all,All the women-attracting pheromones included in body sprays and colognes come from Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris balls is where u get the term, you dont have the stones."
https://api.chucknorris.io/jokes/search?query=all,"For Halloween, instead of using pumpkins, Chuck Norris uses Yakuza heads."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can name all 493 pokemon...BACKWORDS
https://api.chucknorris.io/jokes/search?query=all,"Little known fact: Chuck Norris is rumored to have been the original choice to play evil Cobra Kai sensei John Kreese in The Karate Kid. Presumably he turned the role down because, realistically, no student trained by Chuck Norris could ever possibly lose a match."
https://api.chucknorris.io/jokes/search?query=all,"For the next debate, Chuck Norris has volunteered to stuff all of the remaining GOP Presidential candidates into the tiny cicrus clown car they use for their arrival to the debate venue."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris' auto biography is the best selling book of all time, it's called the bible"
https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris had starred in ""Jaws"" it would have been called ""Dentures"""
https://api.chucknorris.io/jokes/search?query=all,There are many people in this old world that have had an eyeball knocked out of one of their eye sockets because they say that they didn't see a Chuck Norris roundhouse coming. They all say that they have learned a valuable lesson & from now on they'll always keep an eye out for Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"While teaching a CPR course, Chuck Norris actually brought the practice dummy to life"
https://api.chucknorris.io/jokes/search?query=all,"In one particularly gruesome confrontation, Chuck Norris shaved all the hair off of a man's head and then forced him to eat it. That man today is Vin Diesel."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris sired a baseball team...and a football team if you count all of the bastards.
https://api.chucknorris.io/jokes/search?query=all,When all else fails.....Chuck Norris doesn't.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is going to star in a film called ""Twitter."" He will portray 140 characters."
https://api.chucknorris.io/jokes/search?query=all,"Niagra Falls, is not really a waterfall, It's just what happens when Chuck Norris gets done with a night of drinking."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris's great-grandson defeated Sabrina with a Level 17 Caterpie. Oh, and it's totally possible. Some person who's less related to Chuck Norris posted a video on his YouTube account which shows him defeating a team of 6 Pokemon with a Caterpie."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally cast for the starring role in Jaws, but the shark backed out of the project."
https://api.chucknorris.io/jokes/search?query=all,"Many people wonder why Star Wars begins with ""A long time ago, in a galaxy far, far away""... Well, Chuck Norris roundhouse kicked all the jedi, clones & other aliens in that galaxy and moved to ours."
https://api.chucknorris.io/jokes/search?query=all,"Mr. T, Arnold Shcwarzzenger, and Chuck Norris are standing in front of God. God says to them,""I have call you three here because you are the greatest fighters in the world and I have a place for one of you at my right hand. You must prove to me whom of you it shall be."" Mr. T steps and says ""I pity the fool who doesn't let me sit at His right hand."" God tells him that he was not good enough and sends Mr. T to hell. Arnold steps up and says ""I was in predator, commando, the terminator. You must choose the governator."" God tells him not good enough and sends Arnold to hell. God turns to Chuck Norris and say ""Why should you sit beside me?"" Chuck quickly proceeds to roundhouse kick God in the face and say ""Bitch, your in my seat."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris will personally roundhouse kick you if you don't get off this website and get back to work!
https://api.chucknorris.io/jokes/search?query=all,"After years of rigorous and physically demanding testing, it was proved that Chuck Norris was stronger than Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once ripped the eyeballs out of Great Horned Owl and wore them around as night vision goggles.
https://api.chucknorris.io/jokes/search?query=all,The movement of subatomic air substance created from Chuck Norris' roundhouse kicks were recently accredited by physicists as allowing them to view the Higgs Boson Partical.
https://api.chucknorris.io/jokes/search?query=all,"Gravity is so intense in a black hole that it actually distorts time and space, leaving absolutely no chance of escape or survival. Chuck Norris walks through six black holes every morning because he needs more time to kill people in different places."
https://api.chucknorris.io/jokes/search?query=all,if you punch a brick wall you will never win. but if Chuck Norris punches one he wins every time!
https://api.chucknorris.io/jokes/search?query=all,"Jack Lallane gave birth to Chuck Norris, who in turn, gave birth to Jack Lallane. Vin Diesel was the afterbirth."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris actually died four years ago, but the Grim Reaper can't get up the courage to tell him."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' balls make cold water shrink.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was the only professional boxer ever who was allowed to perform fatality moves on his defeated opponents.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is all the rage.
https://api.chucknorris.io/jokes/search?query=all,One time Sylvester Stallone got into an argument with Chuck Norris over who was the best knitter. Chuck Norris roundhouse kicked him in the face. Stallone's lip hasn't been the same since.
https://api.chucknorris.io/jokes/search?query=all,"I'm making a game called Ultra Smash Flash. Chuck Norris will be playable. And Kirby can use his roundhouse kick. Also, the Chaos Emeralds will be transformational items. When Chuck Norris gets 7, his power is STILL less than 1% of his real life counterpart. Makes sense, right? Quality, NOT quantity? NOPE. Quality AND quantity! Let's do this!"
https://api.chucknorris.io/jokes/search?query=all,All steroids are derived from Chuck Norris DNA.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris now lives in Eagle Pass. He has a set of balls made out of brass. When they clang together, They cause stormy weather. And lighting shoots out of his ass."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can say ""I'm fallen in love with you"" to a woman without mosbying her."
https://api.chucknorris.io/jokes/search?query=all,"It has been said that Chuck Norris has ""the eye of the tiger"". He also has the eyes of a badger, a tarantula, a komodo dragon. an octopus, 3 bald eagles and an aardvark. He keeps them all in a Claussen dill pickle jar hidden under his bed for safe keeping."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is forbidden from competing in paintball games... for very fucking obvious reasons.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris likes Apples for dessert ... especially Macbook Pros and Airbooks
https://api.chucknorris.io/jokes/search?query=all,The Foo Fighters will soon find Chuck Norris had already fought and killed all the Foo.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris isn't actually invincible. HE DOESN'T NEED TO BE.
https://api.chucknorris.io/jokes/search?query=all,"In 1969, man landed on the Moon. By 1969, Chuck Norris had already landed on eight planets, skipping Pluto ""because it's too damn small."""
https://api.chucknorris.io/jokes/search?query=all,"It is generally accepted that the Meteor Crater in western Arizona was made by a meteor. WRONG. It was actually a result of a Chuck Norris skydiving mishap. After jumping from the plane, one of his balls became entangled in his parachute chords and was severed. Fact is, the crater is a result of his testacle impacting the ground!"
https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris was a teacher, he could literally blow your mind. Dont take his class if you want your brain. xD"
https://api.chucknorris.io/jokes/search?query=all,"A greastest achvement that you can get is when you go down niagara falls in a wodden barrole, Chuck Norris can go UP niagara falls in a cardboard box."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris finished the ice bucket challenge by dumping the entire Antarctica continent on his head.
https://api.chucknorris.io/jokes/search?query=all,"Prior to contrary belief, the Red Sea was actually parted by Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris showed Snooki what the situation really is.
https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris inhales a helium balloon his voice will sound like Barry White in slo-mo for the next nine hours.
https://api.chucknorris.io/jokes/search?query=all,Wheaties are actually sun-dried Chuck Norris boogers.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris poop is harder than rock. His turds are called ""diamonds"" when sold."
https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris rammed his boot up your ass, all three of us would be tickled!"
https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris was younger he was excited when he began growing chest hair. All the other boys in his 1st grade class were jealous.
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris falls in water, Chuck Norris doesn't get wet. Water gets Chuck Norris"
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can clip his toenails, blow up a balloon, sneeze and inhale a cigarette at the same time."
https://api.chucknorris.io/jokes/search?query=all,It's all fun and games until Chuck Norris pulls your eyes out with a socket wrench.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can unhinge his jaw, to better facilitate swallowing things whole."
https://api.chucknorris.io/jokes/search?query=all,Thi site has the worst Chuck Norris jokes out there. I mean really people. No one even puts any thought into them. They are pathetic
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went to the virgin isles and when he came bak they were just called the isles
https://api.chucknorris.io/jokes/search?query=all,"After a pick up game of basketball, Chuck Norris made 42 baskets out of 30 attempts."
https://api.chucknorris.io/jokes/search?query=all,Superman actually has two weaknesses Kryptonite and Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went back in time and killed all his great-grandparents just to trip everybody out.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was actually Spartacus.
https://api.chucknorris.io/jokes/search?query=all,"Once again, Chuck Norris allows the skinny black guy to pretend that he's running America for another four years."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris owns all of the No. 1 pencils.
https://api.chucknorris.io/jokes/search?query=all,Two And A Half Men was originally Seventy-Eight And a Half Men and a show only about Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is brimming with so much testosterone-fueled badassery, that your balls will twitch at the sight of him."
https://api.chucknorris.io/jokes/search?query=all,"Bruce Spingsteen calls Chuck Norris ""The Boss""."
https://api.chucknorris.io/jokes/search?query=all,"When landing on the moon, Neil Armstrong actually said, 'one small step for man, one giant leap for mankind... and please, Chuck Norris, don't kill me for being the first.'"
https://api.chucknorris.io/jokes/search?query=all,"On September 13th of 1295, Chuck Norris beat Dark Souls III, Mario & Luigi: Paper Jam, Katamari Damacy, Battletoads, Pong, Galaga, MineCraft, and Sammy Lightfoot at the exact same time - all by eating a doughnut in an extremely specific manner."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally going to star in the movie 127 Hours, but was dropped when producers relized they would have to change the name of the movie to 8.3 Seconds."
https://api.chucknorris.io/jokes/search?query=all,"A Handicap parking sign does not signify that this spot is for handicapped people. It is actually in fact a warning, that the spot belongs to Chuck Norris and that you will be handicapped if you park there."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went as himself for Halloween; He got twice as much candy as everybody
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can call checkmate, before the pieces are setup on the chessboard."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris named his price and saved 15% or more on car insurance when he switched to Allstate.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can impregnate a woman orally.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't use a chainsaw to cut trees, he just stares at the tree until it falls over."
https://api.chucknorris.io/jokes/search?query=all,"Whatever happened to Duncan MacLeod, The Highlander? He foolishly challenged Chuck Norris. In the end, there can be only one. The one is Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris NEVER calls the cops. The cops call Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Jimmy Fallon has to ask Chuck Norris permission ""to make it rain up in here""."
https://api.chucknorris.io/jokes/search?query=all,War of The Worlds was actually a documentary- all the aliens died out after Chuck Norris dealt with them.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris built a time machine and went back in time to stop the JFK assassination. As Oswald shot, Chuck Norris met all three bullets with his beard, deflecting them. JFK's head exploded out of sheer amazement."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris attended a Boy George concert, Boy George soon found himself in the nose bleed section - literally."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris was about to undergo a major surgical procedure, he was given a strong anesthetic and told to count backward slowly from one hundred. When Chuck got to zero and still didn't feel even slightly drowsy, he naturally murdered all the doctors with their own tools and performed the procedure himself."
https://api.chucknorris.io/jokes/search?query=all,The Most Interesting Man in the World's hair is not actually grey. It's actually covered with Chuck Norris' sperm.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris caught a chicken using a dead alligator as bait.
https://api.chucknorris.io/jokes/search?query=all,"I would like to take this spot to remember Michael Jackson, who was pronounced dead on the 25th. He was the King of Pop, and we will all miss him. Rest in peace. Suspected cause of death: A Chuck Norris delivered roundhouse kick to the face. Evidence: Missing nose, giant bootprint."
https://api.chucknorris.io/jokes/search?query=all,All bad guys ever kicked by Chuck Norris in TV/movies immediatly died upon end of contract. Chuck Norris respects the Law.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is recommending all his friends buy a boat because Zombies can not swim.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris decided it shall be called pineapple, and the world accepted it out of sheer terror even though the fruit had nothing to do with pines or apples."
https://api.chucknorris.io/jokes/search?query=all,"In the Matrix, how can you tell it from the real world? Well, in the real world, all leading roles played by different actors who always get the girl are actually Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Some people call it love at first sight when you gaze in to the eyes of your lover. Other people call it death by suicide when you stare at Chuck Norris.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris puts the C in Critical, the H in Hercules, the U in Unbeatable and the K in Kick... All together - CHUCK."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is widely considered the greatest hip-hop artist of all time.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can actually ""hold up"" a bank...with one finger."
https://api.chucknorris.io/jokes/search?query=all,"If a fishes see Chuck Norris swim , they usally drown in fear."
https://api.chucknorris.io/jokes/search?query=all,"Robin Hood was partially based on Chuck Norris, in that Norris would rob from the rich. But Robin Hood never roundhouse-kicked the poor. Or the rich, for that matter."
https://api.chucknorris.io/jokes/search?query=all,"The Kool-Aid Pitcherman busted through the wall of Chuck Norris' livingroom and said, ""OH NOOOOOOOO!""."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris isn't all that interested in astronomy. The only stars Chuck Norris cares about are the 50 on the flag of the USA, the one that's part of his Ranger badge, and the Lone Star of Texas."
https://api.chucknorris.io/jokes/search?query=all,"King Solomon suggested cutting the baby in half. Chuck Norris ACTUALLY cut the baby in half, ate it, and proceeded to impregnate both women while bellowing "" The essence of this baby will live on through the gift of my mighty seed!"""
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris invented the kangaroo when he ripped the front legs off a dog and threw it all the way to Australia.
https://api.chucknorris.io/jokes/search?query=all,"It should be blatantly obvious to all, but it still bears repeating: never, ever, EVER ask Chuck Norris to take his boots off when he enters your house."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris single handedly roundhouse kicked the butt of every player, coach, waterboy and fan of the Florida State University Seminoles football team. They are now known as the Semiholes."
